Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Referee,Home_xG,Away_xG,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Season,League,Div
2021-12-08,Juventus,Malmö,1,0,H,Irfan Peljto,0.0,0.0,12.75,6.0,4.25,1.17,9.75,12.33,16.38,8.33,1.25,2.33,0.0,0.17,2122,Champions_League,CL
2021-12-08,Manchester Utd,Young Boys,1,1,D,Benoît Bastien,0.0,0.0,10.88,13.67,5.0,4.17,10.0,14.5,13.62,21.83,2.12,1.83,0.12,0.0,2122,Champions_League,CL
2021-12-08,Benfica,Dynamo Kyiv,2,0,H,Deniz Aytekin,0.0,0.0,9.2,8.0,3.4,2.83,11.0,9.0,10.7,10.67,2.0,1.67,0.0,0.0,2122,Champions_League,CL
2021-12-08,Zenit,Chelsea,3,3,D,Serdar Gözübüyük,0.0,0.0,13.17,16.6,4.17,5.4,8.33,13.4,18.67,20.2,1.5,1.4,0.17,0.0,2122,Champions_League,CL
2021-12-08,RB Salzburg,Sevilla,1,0,H,Slavko Vinčič,0.0,0.0,10.5,11.5,4.25,3.33,16.12,12.5,14.12,25.0,2.0,3.33,0.0,0.33,2122,Champions_League,CL
2021-12-08,Bayern Munich,Barcelona,3,0,H,Ovidiu Hațegan,0.0,0.0,18.6,10.0,6.6,1.83,11.5,13.83,20.1,19.67,1.2,2.17,0.0,0.17,2122,Champions_League,CL
2021-12-08,Wolfsburg,Lille,1,3,A,Daniele Orsato,0.0,0.0,7.0,11.0,1.83,2.5,14.83,11.12,11.67,13.75,4.17,3.25,0.33,0.0,2122,Champions_League,CL
2021-12-09,Atalanta,Villarreal,2,3,A,Anthony Taylor,0.0,0.0,13.67,9.58,5.17,3.67,11.33,9.58,17.0,10.0,1.5,2.17,0.0,0.17,2122,Champions_League,CL
2022-02-15,Sporting CP,Manchester City,0,5,A,Srdjan Stojanovic,0.0,0.0,9.38,15.83,3.75,5.42,10.62,10.5,12.12,17.75,2.62,1.83,0.0,0.08,2122,Champions_League,CL
2022-02-15,Paris Saint-Germain,Real Madrid,1,0,H,Daniele Orsato,0.0,0.0,10.62,13.77,4.38,5.08,9.5,9.23,7.5,13.62,2.62,1.92,0.0,0.0,2122,Champions_League,CL
2022-02-16,Inter,Liverpool,0,2,A,Szymon Marciniak,0.0,0.0,16.62,17.08,4.75,6.08,10.62,11.62,22.25,20.46,1.5,1.15,0.25,0.0,2122,Champions_League,CL
2022-02-16,RB Salzburg,Bayern Munich,1,1,D,Michael Oliver,0.0,0.0,10.5,18.6,4.25,6.6,16.12,11.5,14.12,20.1,2.0,1.2,0.0,0.0,2122,Champions_League,CL
2022-02-22,Chelsea,Lille,2,0,H,Jesús Gil,0.0,0.0,16.6,11.0,5.4,2.5,13.4,11.12,20.2,13.75,1.4,3.25,0.0,0.0,2122,Champions_League,CL
2022-02-22,Villarreal,Juventus,1,1,D,Daniel Siebert,0.0,0.0,9.58,12.75,3.67,4.25,9.58,9.75,10.0,16.38,2.17,1.25,0.17,0.0,2122,Champions_League,CL
2022-02-23,Benfica,Ajax,2,2,D,Slavko Vinčič,0.0,0.0,9.2,16.0,3.4,6.0,11.0,14.5,10.7,18.25,2.0,1.88,0.0,0.0,2122,Champions_League,CL
2022-02-23,Atlético Madrid,Manchester Utd,1,1,D,Ovidiu Hațegan,0.0,0.0,9.5,10.88,2.5,5.0,12.8,10.0,11.3,13.62,2.4,2.12,0.4,0.12,2122,Champions_League,CL
2022-03-08,Liverpool,Inter,0,1,A,Antonio Matéu Lahoz,0.0,0.0,17.08,16.62,6.08,4.75,11.62,10.62,20.46,22.25,1.15,1.5,0.0,0.25,2122,Champions_League,CL
2022-03-08,Bayern Munich,RB Salzburg,7,1,H,Clément Turpin,0.0,0.0,18.6,10.5,6.6,4.25,11.5,16.12,20.1,14.12,1.2,2.0,0.0,0.0,2122,Champions_League,CL
2022-03-09,Manchester City,Sporting CP,0,0,D,Halil Umut Meler,0.0,0.0,15.83,9.38,5.42,3.75,10.5,10.62,17.75,12.12,1.83,2.62,0.08,0.0,2122,Champions_League,CL
2022-03-09,Real Madrid,Paris Saint-Germain,3,1,H,Danny Makkelie,0.0,0.0,13.77,10.62,5.08,4.38,9.23,9.5,13.62,7.5,1.92,2.62,0.0,0.0,2122,Champions_League,CL
2022-03-15,Manchester Utd,Atlético Madrid,0,1,A,Slavko Vinčič,0.0,0.0,10.88,9.5,5.0,2.5,10.0,12.8,13.62,11.3,2.12,2.4,0.12,0.4,2122,Champions_League,CL
2022-03-15,Ajax,Benfica,0,1,A,Carlos del Cerro,0.0,0.0,16.0,9.2,6.0,3.4,14.5,11.0,18.25,10.7,1.88,2.0,0.0,0.0,2122,Champions_League,CL
2022-03-16,Lille,Chelsea,1,2,A,Davide Massa,0.0,0.0,11.0,16.6,2.5,5.4,11.12,13.4,13.75,20.2,3.25,1.4,0.0,0.0,2122,Champions_League,CL
2022-03-16,Juventus,Villarreal,0,3,A,Szymon Marciniak,0.0,0.0,12.75,9.58,4.25,3.67,9.75,9.58,16.38,10.0,1.25,2.17,0.0,0.17,2122,Champions_League,CL
2022-04-05,Benfica,Liverpool,1,3,A,Jesús Gil,0.0,0.0,9.2,17.08,3.4,6.08,11.0,11.62,10.7,20.46,2.0,1.15,0.0,0.0,2122,Champions_League,CL
2022-04-05,Manchester City,Atlético Madrid,1,0,H,István Kovács,0.0,0.0,15.83,9.5,5.42,2.5,10.5,12.8,17.75,11.3,1.83,2.4,0.08,0.4,2122,Champions_League,CL
2022-04-06,Chelsea,Real Madrid,1,3,A,Clément Turpin,0.0,0.0,16.6,13.77,5.4,5.08,13.4,9.23,20.2,13.62,1.4,1.92,0.0,0.0,2122,Champions_League,CL
2022-04-06,Villarreal,Bayern Munich,1,0,H,Anthony Taylor,0.0,0.0,9.58,18.6,3.67,6.6,9.58,11.5,10.0,20.1,2.17,1.2,0.17,0.0,2122,Champions_League,CL
2022-04-12,Bayern Munich,Villarreal,1,1,D,Slavko Vinčič,0.0,0.0,18.6,9.58,6.6,3.67,11.5,9.58,20.1,10.0,1.2,2.17,0.0,0.17,2122,Champions_League,CL
2022-04-12,Real Madrid,Chelsea,2,3,A,Szymon Marciniak,0.0,0.0,13.77,16.6,5.08,5.4,9.23,13.4,13.62,20.2,1.92,1.4,0.0,0.0,2122,Champions_League,CL
2022-04-13,Liverpool,Benfica,3,3,D,Serdar Gözübüyük,0.0,0.0,17.08,9.2,6.08,3.4,11.62,11.0,20.46,10.7,1.15,2.0,0.0,0.0,2122,Champions_League,CL
2022-04-13,Atlético Madrid,Manchester City,0,0,D,Daniel Siebert,0.0,0.0,9.5,15.83,2.5,5.42,12.8,10.5,11.3,17.75,2.4,1.83,0.4,0.08,2122,Champions_League,CL
2022-04-26,Manchester City,Real Madrid,4,3,H,István Kovács,0.0,0.0,15.83,13.77,5.42,5.08,10.5,9.23,17.75,13.62,1.83,1.92,0.08,0.0,2122,Champions_League,CL
2022-04-27,Liverpool,Villarreal,2,0,H,Szymon Marciniak,0.0,0.0,17.08,9.58,6.08,3.67,11.62,9.58,20.46,10.0,1.15,2.17,0.0,0.17,2122,Champions_League,CL
2022-05-03,Villarreal,Liverpool,2,3,A,Danny Makkelie,0.0,0.0,9.58,17.08,3.67,6.08,9.58,11.62,10.0,20.46,2.17,1.15,0.17,0.0,2122,Champions_League,CL
2022-05-04,Real Madrid,Manchester City,3,1,H,Daniele Orsato,0.0,0.0,13.77,15.83,5.08,5.42,9.23,10.5,13.62,17.75,1.92,1.83,0.0,0.08,2122,Champions_League,CL
2022-05-28,Liverpool,Real Madrid,0,1,A,Clément Turpin,0.0,0.0,17.08,13.77,6.08,5.08,11.62,9.23,20.46,13.62,1.15,1.92,0.0,0.0,2122,Champions_League,CL
